"Station.Name";"DATE";"Zona_Pas";"Admin";"DAILY_MAX_TEMP";"DAILY_MIN_TEMP";"DAILY_RAIN"
"Tandil Aerodrome";2019-07-31;"SE_BUENOSAIRES";"Buenos Aires";"15.50";1,5;0
"Tandil Aerodrome";2019-08-01;"SE_BUENOSAIRES";"Buenos Aires";"12.60";3,5;0
"Tandil Aerodrome";2019-08-02;"SE_BUENOSAIRES";"Buenos Aires";"12.90";3,8;0
"Tandil Aerodrome";2019-08-03;"SE_BUENOSAIRES";"Buenos Aires";"16.20";-1;0
"Tandil Aerodrome";2019-08-04;"SE_BUENOSAIRES";"Buenos Aires";"17.50";-3,2;0
"Tandil Aerodrome";2019-08-05;"SE_BUENOSAIRES";"Buenos Aires";"17.50";1,4;0
"Tandil Aerodrome";2019-08-06;"SE_BUENOSAIRES";"Buenos Aires";"18.00";3;0
"Tandil Aerodrome";2019-08-07;"SE_BUENOSAIRES";"Buenos Aires";"16.50";-2,5;0
"Tandil Aerodrome";2019-08-08;"SE_BUENOSAIRES";"Buenos Aires";"12.00";0,4;0
"Tandil Aerodrome";2019-08-09;"SE_BUENOSAIRES";"Buenos Aires";"12.00";-4,4;0
"Tandil Aerodrome";2019-08-10;"SE_BUENOSAIRES";"Buenos Aires";"17.60";-4,6;0
"Tandil Aerodrome";2019-08-11;"SE_BUENOSAIRES";"Buenos Aires";"15.00";-0,2;0
"Tandil Aerodrome";2019-08-12;"SE_BUENOSAIRES";"Buenos Aires";"10.50";1,5;1e-04
"Tandil Aerodrome";2019-08-13;"SE_BUENOSAIRES";"Buenos Aires";"8.80";-0,7;0
"Tandil Aerodrome";2019-08-14;"SE_BUENOSAIRES";"Buenos Aires";"10.40";-8;0
"Tandil Aerodrome";2019-08-15;"SE_BUENOSAIRES";"Buenos Aires";"13.60";-3,5;0
"Tandil Aerodrome";2019-08-16;"SE_BUENOSAIRES";"Buenos Aires";"17.20";-2;0
"Tandil Aerodrome";2019-08-17;"SE_BUENOSAIRES";"Buenos Aires";"15.10";-0,6;0
"Tandil Aerodrome";2019-08-18;"SE_BUENOSAIRES";"Buenos Aires";"9.50";1,8;0
"Tandil Aerodrome";2019-08-19;"SE_BUENOSAIRES";"Buenos Aires";"8.50";-3,1;0
"Tandil Aerodrome";2019-08-20;"SE_BUENOSAIRES";"Buenos Aires";"10.00";-4;0
"Tandil Aerodrome";2019-08-21;"SE_BUENOSAIRES";"Buenos Aires";"9.70";-1;0,2
"Tandil Aerodrome";2019-08-22;"SE_BUENOSAIRES";"Buenos Aires";"16.40";2,5;0
"Tandil Aerodrome";2019-08-23;"SE_BUENOSAIRES";"Buenos Aires";"18.20";-0,1;0
"Tandil Aerodrome";2019-08-24;"SE_BUENOSAIRES";"Buenos Aires";"18.00";1,5;0
"Tandil Aerodrome";2019-08-25;"SE_BUENOSAIRES";"Buenos Aires";"18.60";1,4;0
"Tandil Aerodrome";2019-08-26;"SE_BUENOSAIRES";"Buenos Aires";"19.60";3,6;0
"Tandil Aerodrome";2019-08-27;"SE_BUENOSAIRES";"Buenos Aires";"21.60";7,2;0
"Tandil Aerodrome";2019-08-28;"SE_BUENOSAIRES";"Buenos Aires";"25.00";13;5
"Tandil Aerodrome";2019-08-29;"SE_BUENOSAIRES";"Buenos Aires";"16.00";10,5;0
"Tandil Aerodrome";2019-08-30;"SE_BUENOSAIRES";"Buenos Aires";"17.50";-2;0
"Tandil Aerodrome";2019-08-31;"SE_BUENOSAIRES";"Buenos Aires";"16.20";-1,1;0
"Tandil Aerodrome";2019-09-01;"SE_BUENOSAIRES";"Buenos Aires";"11.30";2,2;0
"Tandil Aerodrome";2019-09-02;"SE_BUENOSAIRES";"Buenos Aires";"9.60";-6,5;1e-04
"Tandil Aerodrome";2019-09-03;"SE_BUENOSAIRES";"Buenos Aires";"12.60";-2,8;0
"Tandil Aerodrome";2019-09-04;"SE_BUENOSAIRES";"Buenos Aires";"9.50";-2,1;0
"Tandil Aerodrome";2019-09-05;"SE_BUENOSAIRES";"Buenos Aires";"10.20";-6,5;0
"Tandil Aerodrome";2019-09-06;"SE_BUENOSAIRES";"Buenos Aires";"13.70";2,8;0,2
"Tandil Aerodrome";2019-09-07;"SE_BUENOSAIRES";"Buenos Aires";"14.70";6;1e-04
"Tandil Aerodrome";2019-09-08;"SE_BUENOSAIRES";"Buenos Aires";"18.30";7,2;0
"Tandil Aerodrome";2019-09-09;"SE_BUENOSAIRES";"Buenos Aires";"12.80";8,2;1e-04
"Tandil Aerodrome";2019-09-10;"SE_BUENOSAIRES";"Buenos Aires";"16.30";5;0
"Tandil Aerodrome";2019-09-11;"SE_BUENOSAIRES";"Buenos Aires";"14.20";3,1;0
"Tandil Aerodrome";2019-09-12;"SE_BUENOSAIRES";"Buenos Aires";"19.50";-4,7;0
"Tandil Aerodrome";2019-09-13;"SE_BUENOSAIRES";"Buenos Aires";"16.00";5,1;0
"Tandil Aerodrome";2019-09-14;"SE_BUENOSAIRES";"Buenos Aires";"19.80";5,5;0
"Tandil Aerodrome";2019-09-15;"SE_BUENOSAIRES";"Buenos Aires";"16.00";2,8;6
"Tandil Aerodrome";2019-09-16;"SE_BUENOSAIRES";"Buenos Aires";"15.50";3,5;0
"Tandil Aerodrome";2019-09-17;"SE_BUENOSAIRES";"Buenos Aires";"21.20";-1;0
"Tandil Aerodrome";2019-09-18;"SE_BUENOSAIRES";"Buenos Aires";"19.50";0,6;0
"Tandil Aerodrome";2019-09-19;"SE_BUENOSAIRES";"Buenos Aires";"13.50";6;0
"Tandil Aerodrome";2019-09-20;"SE_BUENOSAIRES";"Buenos Aires";"17.60";-3;0
"Tandil Aerodrome";2019-09-21;"SE_BUENOSAIRES";"Buenos Aires";"18.10";2,6;0
"Tandil Aerodrome";2019-09-22;"SE_BUENOSAIRES";"Buenos Aires";"19.00";-4,8;0
"Tandil Aerodrome";2019-09-23;"SE_BUENOSAIRES";"Buenos Aires";"20.48";1,5;0
"Tandil Aerodrome";2019-09-24;"SE_BUENOSAIRES";"Buenos Aires";"26.50";3,5;0
"Tandil Aerodrome";2019-09-25;"SE_BUENOSAIRES";"Buenos Aires";"24.20";8;0
"Tandil Aerodrome";2019-09-26;"SE_BUENOSAIRES";"Buenos Aires";"23.50";5;0
"Tandil Aerodrome";2019-09-27;"SE_BUENOSAIRES";"Buenos Aires";"19.90";3,8;0
"Tandil Aerodrome";2019-09-28;"SE_BUENOSAIRES";"Buenos Aires";"22.00";8;0
"Tandil Aerodrome";2019-09-29;"SE_BUENOSAIRES";"Buenos Aires";"28.10";6,1;2
"Tandil Aerodrome";2019-09-30;"SE_BUENOSAIRES";"Buenos Aires";"17.00";15;6
"Tandil Aerodrome";2019-10-01;"SE_BUENOSAIRES";"Buenos Aires";"19.10";8,1;0
"Tandil Aerodrome";2019-10-02;"SE_BUENOSAIRES";"Buenos Aires";"15.80";6,4;0
"Tandil Aerodrome";2019-10-03;"SE_BUENOSAIRES";"Buenos Aires";"13.60";-3;1e-04
"Tandil Aerodrome";2019-10-04;"SE_BUENOSAIRES";"Buenos Aires";"15.00";5,9;2
"Tandil Aerodrome";2019-10-05;"SE_BUENOSAIRES";"Buenos Aires";"20.00";3;0
"Tandil Aerodrome";2019-10-06;"SE_BUENOSAIRES";"Buenos Aires";"22.00";4,2;0
"Tandil Aerodrome";2019-10-07;"SE_BUENOSAIRES";"Buenos Aires";"20.60";8,1;0
"Tandil Aerodrome";2019-10-08;"SE_BUENOSAIRES";"Buenos Aires";"20.80";-0,4;0
"Tandil Aerodrome";2019-10-09;"SE_BUENOSAIRES";"Buenos Aires";"24.50";0,5;0
"Tandil Aerodrome";2019-10-10;"SE_BUENOSAIRES";"Buenos Aires";"27.90";1,6;5
"Tandil Aerodrome";2019-10-11;"SE_BUENOSAIRES";"Buenos Aires";"26.50";9,8;0
"Tandil Aerodrome";2019-10-12;"SE_BUENOSAIRES";"Buenos Aires";"18.10";8,5;0
"Tandil Aerodrome";2019-10-13;"SE_BUENOSAIRES";"Buenos Aires";"16.40";5,5;0
"Tandil Aerodrome";2019-10-14;"SE_BUENOSAIRES";"Buenos Aires";"14.20";1;0
"Tandil Aerodrome";2019-10-15;"SE_BUENOSAIRES";"Buenos Aires";"12.20";4,5;0
"Tandil Aerodrome";2019-10-16;"SE_BUENOSAIRES";"Buenos Aires";"17.50";7,8;0
"Tucuman Aerodrome";2019-07-19;"SALTA_TUCUMAN";"Tucuman";"21.40";9,2;0
"Tucuman Aerodrome";2019-07-20;"SALTA_TUCUMAN";"Tucuman";"23.20";7,2;0
"Tucuman Aerodrome";2019-07-21;"SALTA_TUCUMAN";"Tucuman";"24.80";9,6;0,2
"Tucuman Aerodrome";2019-07-22;"SALTA_TUCUMAN";"Tucuman";"17.20";12,1;0
"Tucuman Aerodrome";2019-07-23;"SALTA_TUCUMAN";"Tucuman";"15.50";9,6;0
"Tucuman Aerodrome";2019-07-24;"SALTA_TUCUMAN";"Tucuman";"11.50";6,4;1e-04
"Tucuman Aerodrome";2019-07-25;"SALTA_TUCUMAN";"Tucuman";"11.00";5,6;0
"Tucuman Aerodrome";2019-07-26;"SALTA_TUCUMAN";"Tucuman";"20.10";2,4;0
"Tucuman Aerodrome";2019-07-27;"SALTA_TUCUMAN";"Tucuman";"19.80";5,1;0
"Tucuman Aerodrome";2019-07-28;"SALTA_TUCUMAN";"Tucuman";"19.80";4,5;0
"Tucuman Aerodrome";2019-07-29;"SALTA_TUCUMAN";"Tucuman";"20.00";6,6;0
"Tucuman Aerodrome";2019-07-30;"SALTA_TUCUMAN";"Tucuman";"24.20";7,4;0
"Tucuman Aerodrome";2019-07-31;"SALTA_TUCUMAN";"Tucuman";"29.20";9,6;0
"Tucuman Aerodrome";2019-08-01;"SALTA_TUCUMAN";"Tucuman";"16.80";11,4;0
"Tucuman Aerodrome";2019-08-02;"SALTA_TUCUMAN";"Tucuman";"20.50";7,1;0
"Tucuman Aerodrome";2019-08-03;"SALTA_TUCUMAN";"Tucuman";"22.30";4,3;0
"Tucuman Aerodrome";2019-08-04;"SALTA_TUCUMAN";"Tucuman";"23.90";4,5;0
"Tucuman Aerodrome";2019-08-05;"SALTA_TUCUMAN";"Tucuman";"23.40";4,5;0
"Tucuman Aerodrome";2019-08-06;"SALTA_TUCUMAN";"Tucuman";"26.00";6,8;0
"Tucuman Aerodrome";2019-08-07;"SALTA_TUCUMAN";"Tucuman";"22.20";7;0
"Tucuman Aerodrome";2019-08-08;"SALTA_TUCUMAN";"Tucuman";"14.00";4,3;0
"Tucuman Aerodrome";2019-08-09;"SALTA_TUCUMAN";"Tucuman";"17.70";6,2;0
"Tucuman Aerodrome";2019-08-10;"SALTA_TUCUMAN";"Tucuman";"24.50";5,7;0
"Tucuman Aerodrome";2019-08-11;"SALTA_TUCUMAN";"Tucuman";"23.00";4,2;0
"Tucuman Aerodrome";2019-08-12;"SALTA_TUCUMAN";"Tucuman";"19.50";4;0
"Tucuman Aerodrome";2019-08-13;"SALTA_TUCUMAN";"Tucuman";"14.10";9,6;0
"Tucuman Aerodrome";2019-08-14;"SALTA_TUCUMAN";"Tucuman";"21.40";5,1;0
"Tucuman Aerodrome";2019-08-15;"SALTA_TUCUMAN";"Tucuman";"20.60";2,8;0
"Tucuman Aerodrome";2019-08-16;"SALTA_TUCUMAN";"Tucuman";"23.20";7;0
"Tucuman Aerodrome";2019-08-17;"SALTA_TUCUMAN";"Tucuman";"27.00";10,5;0
"Tucuman Aerodrome";2019-08-18;"SALTA_TUCUMAN";"Tucuman";"20.90";8,3;0
"Tucuman Aerodrome";2019-08-19;"SALTA_TUCUMAN";"Tucuman";"18.80";5,5;0
"Tucuman Aerodrome";2019-08-20;"SALTA_TUCUMAN";"Tucuman";"18.00";5,2;0
"Tucuman Aerodrome";2019-08-21;"SALTA_TUCUMAN";"Tucuman";"23.00";5,4;0
"Tucuman Aerodrome";2019-08-22;"SALTA_TUCUMAN";"Tucuman";"23.60";4,9;0
"Tucuman Aerodrome";2019-08-23;"SALTA_TUCUMAN";"Tucuman";"26.70";8,2;0
"Tucuman Aerodrome";2019-08-24;"SALTA_TUCUMAN";"Tucuman";"26.00";8,4;0
"Tucuman Aerodrome";2019-08-25;"SALTA_TUCUMAN";"Tucuman";"28.20";11,8;0
"Tucuman Aerodrome";2019-08-26;"SALTA_TUCUMAN";"Tucuman";"28.60";10,4;0
"Tucuman Aerodrome";2019-08-27;"SALTA_TUCUMAN";"Tucuman";"30.80";14;0
"Tucuman Aerodrome";2019-08-28;"SALTA_TUCUMAN";"Tucuman";"34.40";16;0
"Tucuman Aerodrome";2019-08-29;"SALTA_TUCUMAN";"Tucuman";"35.20";19,3;0
"Tucuman Aerodrome";2019-08-30;"SALTA_TUCUMAN";"Tucuman";"23.40";14;0
"Tucuman Aerodrome";2019-08-31;"SALTA_TUCUMAN";"Tucuman";"20.60";7,4;0
"Tucuman Aerodrome";2019-09-01;"SALTA_TUCUMAN";"Tucuman";"24.20";6,5;0
"Tucuman Aerodrome";2019-09-02;"SALTA_TUCUMAN";"Tucuman";"25.40";5,5;0
"Tucuman Aerodrome";2019-09-03;"SALTA_TUCUMAN";"Tucuman";"18.20";10;0
"Tucuman Aerodrome";2019-09-04;"SALTA_TUCUMAN";"Tucuman";"11.20";5,3;0
"Tucuman Aerodrome";2019-09-05;"SALTA_TUCUMAN";"Tucuman";"19.30";7,3;0
"Tucuman Aerodrome";2019-09-06;"SALTA_TUCUMAN";"Tucuman";"23.60";11,1;0
"Tucuman Aerodrome";2019-09-07;"SALTA_TUCUMAN";"Tucuman";"22.30";7,9;0
"Tucuman Aerodrome";2019-09-08;"SALTA_TUCUMAN";"Tucuman";"24.10";13,2;0
"Tucuman Aerodrome";2019-09-09;"SALTA_TUCUMAN";"Tucuman";"26.60";10,4;0,3
"Tucuman Aerodrome";2019-09-10;"SALTA_TUCUMAN";"Tucuman";"15.20";11,6;3
"Tucuman Aerodrome";2019-09-11;"SALTA_TUCUMAN";"Tucuman";"18.00";11;0,2
"Tucuman Aerodrome";2019-09-12;"SALTA_TUCUMAN";"Tucuman";"22.70";8,5;0
"Tucuman Aerodrome";2019-09-13;"SALTA_TUCUMAN";"Tucuman";"24.80";6,2;0
"Tucuman Aerodrome";2019-09-14;"SALTA_TUCUMAN";"Tucuman";"27.30";8,5;0
"Tucuman Aerodrome";2019-09-15;"SALTA_TUCUMAN";"Tucuman";"31.40";12,2;1e-04
"Tucuman Aerodrome";2019-09-16;"SALTA_TUCUMAN";"Tucuman";"18.60";17,2;0,5
"Tucuman Aerodrome";2019-09-17;"SALTA_TUCUMAN";"Tucuman";"19.90";11,5;0
"Tucuman Aerodrome";2019-09-18;"SALTA_TUCUMAN";"Tucuman";"28.50";9;0
"Tucuman Aerodrome";2019-09-19;"SALTA_TUCUMAN";"Tucuman";"30.00";10,4;0
"Tucuman Aerodrome";2019-09-20;"SALTA_TUCUMAN";"Tucuman";"18.00";10,6;0
"Tucuman Aerodrome";2019-09-21;"SALTA_TUCUMAN";"Tucuman";"25.00";6,1;0
"Tucuman Aerodrome";2019-09-22;"SALTA_TUCUMAN";"Tucuman";"28.20";10,5;0
"Tucuman Aerodrome";2019-09-23;"SALTA_TUCUMAN";"Tucuman";"30.20";10,7;0
"Tucuman Aerodrome";2019-09-24;"SALTA_TUCUMAN";"Tucuman";"29.50";10,9;0
"Tucuman Aerodrome";2019-09-25;"SALTA_TUCUMAN";"Tucuman";"31.40";12,8;0
"Tucuman Aerodrome";2019-09-26;"SALTA_TUCUMAN";"Tucuman";"34.80";16,6;0
"Tucuman Aerodrome";2019-09-27;"SALTA_TUCUMAN";"Tucuman";"33.00";14,3;0
"Tucuman Aerodrome";2019-09-28;"SALTA_TUCUMAN";"Tucuman";"34.50";14;0
"Tucuman Aerodrome";2019-09-29;"SALTA_TUCUMAN";"Tucuman";"39.20";17,2;0
"Tucuman Aerodrome";2019-09-30;"SALTA_TUCUMAN";"Tucuman";"39.30";19,8;0
"Tucuman Aerodrome";2019-10-01;"SALTA_TUCUMAN";"Tucuman";"26.20";20,2;0
"Tucuman Aerodrome";2019-10-02;"SALTA_TUCUMAN";"Tucuman";"22.20";10,8;0
"Tucuman Aerodrome";2019-10-03;"SALTA_TUCUMAN";"Tucuman";"23.20";12,2;1e-04
"Tucuman Aerodrome";2019-10-04;"SALTA_TUCUMAN";"Tucuman";"20.40";12;0
"Tucuman Aerodrome";2019-10-05;"SALTA_TUCUMAN";"Tucuman";"23.00";13,2;0
"Tucuman Aerodrome";2019-10-06;"SALTA_TUCUMAN";"Tucuman";"26.40";9,2;0
"Tucuman Aerodrome";2019-10-07;"SALTA_TUCUMAN";"Tucuman";"32.40";14;0
"Tucuman Aerodrome";2019-10-08;"SALTA_TUCUMAN";"Tucuman";"33.50";15;0
"Tucuman Aerodrome";2019-10-09;"SALTA_TUCUMAN";"Tucuman";"36.50";16,8;0
"Tucuman Aerodrome";2019-10-10;"SALTA_TUCUMAN";"Tucuman";"39.40";19,8;0
"Tucuman Aerodrome";2019-10-11;"SALTA_TUCUMAN";"Tucuman";"39.50";20;0
"Tucuman Aerodrome";2019-10-12;"SALTA_TUCUMAN";"Tucuman";"40.00";21;0
"Tucuman Aerodrome";2019-10-13;"SALTA_TUCUMAN";"Tucuman";"23.20";22,8;4
"Tucuman Aerodrome";2019-10-14;"SALTA_TUCUMAN";"Tucuman";"15.60";15,3;11
"Tucuman Aerodrome";2019-10-15;"SALTA_TUCUMAN";"Tucuman";"12.50";8,4;1e-04
"Tucuman Aerodrome";2019-10-16;"SALTA_TUCUMAN";"Tucuman";"17.60";10,2;0
"Viedma Aerodrome";2019-07-19;"";"Rio Negro";"12.00";4;0
"Viedma Aerodrome";2019-07-20;"";"Rio Negro";"10.30";2,7;1e-04
"Viedma Aerodrome";2019-07-21;"";"Rio Negro";"14.50";5,8;1e-04
"Viedma Aerodrome";2019-07-22;"";"Rio Negro";"11.30";0;0
"Viedma Aerodrome";2019-07-23;"";"Rio Negro";"13.30";-2,6;0
"Viedma Aerodrome";2019-07-24;"";"Rio Negro";"14.20";-4;0
"Viedma Aerodrome";2019-07-25;"";"Rio Negro";"16.70";-1,4;0
"Viedma Aerodrome";2019-07-26;"";"Rio Negro";"15.00";1,3;0
"Viedma Aerodrome";2019-07-27;"";"Rio Negro";"16.30";-3,3;0
"Viedma Aerodrome";2019-07-28;"";"Rio Negro";"15.90";6,1;0
"Viedma Aerodrome";2019-07-29;"";"Rio Negro";"19.70";8,3;0,2
"Viedma Aerodrome";2019-07-30;"";"Rio Negro";"18.60";6,1;0,1
"Viedma Aerodrome";2019-07-31;"";"Rio Negro";"15.60";7,2;1e-04
"Viedma Aerodrome";2019-08-01;"";"Rio Negro";"11.60";2,8;0,1
"Viedma Aerodrome";2019-08-02;"";"Rio Negro";"13.80";4,4;0
"Viedma Aerodrome";2019-08-03;"";"Rio Negro";"17.90";-1,4;0
"Viedma Aerodrome";2019-08-04;"";"Rio Negro";"23.30";2,4;0
"Viedma Aerodrome";2019-08-05;"";"Rio Negro";"22.20";4,9;0
"Viedma Aerodrome";2019-08-06;"";"Rio Negro";"15.40";10;0
"Viedma Aerodrome";2019-08-07;"";"Rio Negro";"12.90";-3,8;0
"Viedma Aerodrome";2019-08-08;"";"Rio Negro";"14.10";-4,5;0
"Viedma Aerodrome";2019-08-09;"";"Rio Negro";"17.20";-1,3;0
"Viedma Aerodrome";2019-08-10;"";"Rio Negro";"18.10";-2,8;0
"Viedma Aerodrome";2019-08-11;"";"Rio Negro";"17.70";4,7;7
"Viedma Aerodrome";2019-08-12;"";"Rio Negro";"8.30";3,5;0,3
"Viedma Aerodrome";2019-08-13;"";"Rio Negro";"10.20";-2,6;0
"Viedma Aerodrome";2019-08-14;"";"Rio Negro";"15.20";-0,2;0
"Viedma Aerodrome";2019-08-15;"";"Rio Negro";"11.60";-0,3;0
"Viedma Aerodrome";2019-08-16;"";"Rio Negro";"14.90";0,7;0,1
"Viedma Aerodrome";2019-08-17;"";"Rio Negro";"10.10";-0,4;3
"Viedma Aerodrome";2019-08-18;"";"Rio Negro";"7.90";3,4;0
"Viedma Aerodrome";2019-08-19;"";"Rio Negro";"9.20";-4,5;0
"Viedma Aerodrome";2019-08-20;"";"Rio Negro";"10.10";0,5;0,8
"Viedma Aerodrome";2019-08-21;"";"Rio Negro";"10.20";3,7;0
"Viedma Aerodrome";2019-08-22;"";"Rio Negro";"16.29";1,6;0
"Viedma Aerodrome";2019-08-23;"";"Rio Negro";"18.20";0,1;0
"Viedma Aerodrome";2019-08-24;"";"Rio Negro";"21.00";9,2;1e-04
"Viedma Aerodrome";2019-08-25;"";"Rio Negro";"14.10";9,5;0,7
"Viedma Aerodrome";2019-08-26;"";"Rio Negro";"14.20";8;0,7
"Viedma Aerodrome";2019-08-27;"";"Rio Negro";"17.80";-1;1e-04
"Viedma Aerodrome";2019-08-28;"";"Rio Negro";"17.40";16,6;0,4
"Viedma Aerodrome";2019-08-29;"";"Rio Negro";"16.90";3;0
"Viedma Aerodrome";2019-08-30;"";"Rio Negro";"15.70";0,8;0
"Viedma Aerodrome";2019-08-31;"";"Rio Negro";"13.60";1,6;1e-04
"Viedma Aerodrome";2019-09-01;"";"Rio Negro";"13.10";0,8;5
"Viedma Aerodrome";2019-09-02;"";"Rio Negro";"8.50";3,2;0,3
"Viedma Aerodrome";2019-09-03;"";"Rio Negro";"10.30";-1,2;2
"Viedma Aerodrome";2019-09-04;"";"Rio Negro";"8.40";0,6;1e-04
"Viedma Aerodrome";2019-09-05;"";"Rio Negro";"8.90";2;0,8
"Viedma Aerodrome";2019-09-06;"";"Rio Negro";"12.60";4,6;6
"Viedma Aerodrome";2019-09-07;"";"Rio Negro";"14.60";6,7;1e-04
"Viedma Aerodrome";2019-09-08;"";"Rio Negro";"16.20";6,8;0
"Viedma Aerodrome";2019-09-09;"";"Rio Negro";"16.40";3,6;0
"Viedma Aerodrome";2019-09-10;"";"Rio Negro";"8.80";5,7;0,8
"Viedma Aerodrome";2019-09-11;"";"Rio Negro";"13.70";2,4;0
"Viedma Aerodrome";2019-09-12;"";"Rio Negro";"12.40";3;1e-04
"Viedma Aerodrome";2019-09-13;"";"Rio Negro";"15.50";1,9;0
"Viedma Aerodrome";2019-09-14;"";"Rio Negro";"21.60";7,7;0
"Viedma Aerodrome";2019-09-15;"";"Rio Negro";"18.10";7,1;0
"Viedma Aerodrome";2019-09-16;"";"Rio Negro";"16.80";2,4;0
"Viedma Aerodrome";2019-09-17;"";"Rio Negro";"19.50";3,8;0
"Viedma Aerodrome";2019-09-18;"";"Rio Negro";"19.10";0;0,4
"Viedma Aerodrome";2019-09-19;"";"Rio Negro";"14.50";6;0
"Viedma Aerodrome";2019-09-20;"";"Rio Negro";"18.90";2,1;0
"Viedma Aerodrome";2019-09-21;"";"Rio Negro";"14.70";5;0
"Viedma Aerodrome";2019-09-22;"";"Rio Negro";"22.00";-2,5;0
"Viedma Aerodrome";2019-09-23;"";"Rio Negro";"20.30";7,3;0
"Viedma Aerodrome";2019-09-24;"";"Rio Negro";"24.10";3,5;0
"Viedma Aerodrome";2019-09-25;"";"Rio Negro";"25.20";5,5;0
"Viedma Aerodrome";2019-09-26;"";"Rio Negro";"17.90";7,3;0
"Viedma Aerodrome";2019-09-27;"";"Rio Negro";"21.50";7,1;1e-04
"Viedma Aerodrome";2019-09-28;"";"Rio Negro";"27.80";13,8;0
"Viedma Aerodrome";2019-09-29;"";"Rio Negro";"23.60";8,1;0
"Viedma Aerodrome";2019-09-30;"";"Rio Negro";"18.00";11;0
"Viedma Aerodrome";2019-10-01;"";"Rio Negro";"14.30";-0,1;0
"Viedma Aerodrome";2019-10-02;"";"Rio Negro";"15.40";-1,9;0
"Viedma Aerodrome";2019-10-03;"";"Rio Negro";"19.62";0,8;0
"Viedma Aerodrome";2019-10-04;"";"Rio Negro";"19.20";8;0
"Viedma Aerodrome";2019-10-05;"";"Rio Negro";"19.40";2;0
"Viedma Aerodrome";2019-10-06;"";"Rio Negro";"22.30";6,3;1e-04
"Viedma Aerodrome";2019-10-07;"";"Rio Negro";"18.60";9,5;0
"Viedma Aerodrome";2019-10-08;"";"Rio Negro";"20.70";6,9;0
"Viedma Aerodrome";2019-10-09;"";"Rio Negro";"22.30";7,7;0
"Viedma Aerodrome";2019-10-10;"";"Rio Negro";"27.00";4,1;0
"Viedma Aerodrome";2019-10-11;"";"Rio Negro";"23.20";5,8;0
"Viedma Aerodrome";2019-10-12;"";"Rio Negro";"20.90";11,4;0
"Viedma Aerodrome";2019-10-13;"";"Rio Negro";"14.30";1,4;1e-04
"Viedma Aerodrome";2019-10-14;"";"Rio Negro";"13.50";3,2;1e-04
"Viedma Aerodrome";2019-10-15;"";"Rio Negro";"14.40";4,2;0
"Viedma Aerodrome";2019-10-16;"";"Rio Negro";"18.00";7;0
